Household_ID,State,District,Area,Family_Size,Income,Expenses,Savings,Education,Occupation,Own_House,Vehicles,Electricity_Usage,Water_Source,Internet,Bank_Balance,Loan_Amount,Credit_Score
HH00207,Maharashtra,A,Rural,2,246450,219916,26534,Primary,Labor,No,2,679.8,Well,Yes,851082.56,784674.72,803
HH00208,Gujarat,B,Urban,1,169863,106591,63272,Secondary,Labor,Yes,2,111.0,Tap,No,382228.29,161896.53,786
HH00209,Maharashtra,D,Urban,9,232887,202181,30706,Secondary,Labor,No,4,338.6,Tap,Yes,1776482.75,792779.53,743
HH00210,Punjab,D,Rural,4,197143,209706,-12563,Postgraduate,Engineer,Yes,0,151.1,Well,No,927799.69,1485459.03,623
HH00211,Punjab,B,Rural,1,262722,228606,34116,Secondary,Business,No,2,430.8,Well,No,1061911.48,537638.83,624
HH00212,Karnataka,B,Rural,10,91493,74773,16720,Primary,Engineer,Yes,2,721.7,Well,No,1542600.32,544931.12,454
HH00213,Tamil Nadu,A,Rural,9,167309,100588,66721,Postgraduate,Labor,No,2,301.6,Borewell,No,1630413.87,842474.09,495
HH00214,Delhi,C,Rural,9,47008,42047,4961,Secondary,Teacher,Yes,3,772.3,Tanker,Yes,769571.82,1263044.45,392
HH00215,Karnataka,B,Urban,7,101257,94972,6285,Secondary,Student,Yes,4,587.8,Tanker,Yes,876289.45,169560.06,388
HH00216,Gujarat,D,Urban,8,69749,53897,15852,Postgraduate,Teacher,No,1,184.5,Well,Yes,583217.14,30130.51,401
HH00217,Gujarat,B,Rural,6,278406,208920,69486,Graduate,Teacher,Yes,3,385.9,Borewell,No,1145698.14,84046.0,899
HH00218,Karnataka,C,Rural,10,43128,20615,22513,Secondary,Doctor,Yes,3,777.2,Well,No,1085992.1,1407002.5,531
HH00219,Tamil Nadu,C,Urban,1,53141,33081,20060,Secondary,Farmer,Yes,4,32.2,Tanker,Yes,1806678.16,678672.47,853
HH00220,Karnataka,B,Rural,1,99417,79166,20251,Primary,Engineer,No,4,447.1,Tanker,No,909703.21,1053711.76,432
HH00221,Karnataka,C,Rural,5,285654,220515,65139,Primary,Doctor,No,2,326.9,Well,Yes,594666.67,1181457.9,668
HH00222,Tamil Nadu,A,Rural,2,180628,119171,61457,Graduate,Labor,Yes,0,748.2,Borewell,Yes,1963710.13,9510.08,657
HH00223,Gujarat,A,Urban,6,282194,122793,159401,Secondary,Engineer,Yes,0,423.0,Borewell,No,1643991.45,575480.66,563
HH00224,Gujarat,A,Urban,6,192410,188758,3652,Graduate,Engineer,No,2,702.0,Tanker,Yes,716751.38,617725.08,841
HH00225,Maharashtra,C,Urban,6,281120,221685,59435,Primary,Doctor,Yes,3,896.5,Borewell,Yes,1214102.45,797197.07,322
HH00226,Delhi,A,Urban,6,89588,69159,20429,Graduate,Doctor,No,3,185.6,Well,Yes,749404.62,898834.38,383
HH00227,Karnataka,C,Urban,9,241820,195052,46768,Postgraduate,Farmer,No,1,495.8,Well,Yes,1930776.45,1044647.71,665
HH00228,Tamil Nadu,D,Rural,4,246963,140734,106229,Secondary,Doctor,No,0,373.5,Tanker,Yes,1337193.48,317224.22,570
HH00229,Punjab,B,Rural,2,111321,49935,61386,Postgraduate,Farmer,No,1,466.6,Tap,No,289249.42,902071.35,763
HH00230,Delhi,A,Rural,4,90280,39514,50766,Primary,Doctor,No,4,366.7,Tanker,No,1733084.8,1361472.02,786
HH00231,Tamil Nadu,B,Rural,2,192003,175380,16623,Secondary,Labor,Yes,4,509.7,Well,No,1126729.67,1453651.57,302
HH00232,Gujarat,A,Urban,4,152145,83677,68468,Secondary,Engineer,No,3,592.2,Well,No,326243.86,358841.5,864
HH00233,Gujarat,A,Urban,6,242932,145193,97739,Secondary,Farmer,No,3,332.4,Borewell,No,385325.0,879861.05,691
HH00234,Karnataka,A,Rural,8,62240,53821,8419,Primary,Teacher,Yes,0,71.9,Well,Yes,767750.72,440195.93,363
HH00235,Maharashtra,B,Urban,2,163074,101099,61975,Primary,Engineer,Yes,2,807.3,Tap,Yes,115530.0,878356.34,619
HH00236,Tamil Nadu,C,Rural,9,204991,202676,2315,Secondary,Student,Yes,2,645.6,Tap,Yes,449649.5,340255.65,649
HH00237,Tamil Nadu,C,Urban,10,220291,165656,54635,Postgraduate,Engineer,Yes,1,464.6,Tanker,Yes,65210.38,1031844.47,732
HH00238,Tamil Nadu,A,Urban,3,12917,12480,437,Graduate,Student,No,1,313.0,Tap,Yes,1055541.8,748326.25,603
HH00239,Punjab,D,Rural,9,240561,219166,21395,Graduate,Labor,No,1,798.5,Borewell,Yes,566048.89,1117095.42,667
HH00240,Delhi,A,Urban,8,121737,65240,56497,Primary,Student,Yes,4,693.9,Tap,No,343775.64,764344.05,369
HH00241,Gujarat,A,Urban,6,156957,124167,32790,Graduate,Student,No,2,376.4,Tanker,No,1523896.29,714225.53,631
HH00242,Gujarat,D,Urban,8,96434,85856,10578,Primary,Teacher,Yes,2,753.5,Well,Yes,181276.93,555326.12,766
HH00243,Gujarat,A,Urban,1,206228,94401,111827,Postgraduate,Student,No,3,631.0,Tap,Yes,1672975.8,430883.5,738
HH00244,Delhi,C,Urban,4,119313,54690,64623,Graduate,Business,Yes,4,32.9,Tap,No,1696126.38,107482.25,710
HH00245,Maharashtra,D,Urban,8,273726,201318,72408,Postgraduate,Teacher,Yes,1,517.6,Tanker,Yes,364559.83,733933.09,764
HH00246,Delhi,D,Rural,9,282900,255619,27281,Primary,Student,Yes,0,547.8,Borewell,Yes,1965292.08,92434.47,327
HH00247,Gujarat,D,Rural,2,293445,271456,21989,Secondary,Labor,Yes,3,411.8,Tanker,Yes,262398.08,252302.04,818
HH00248,Maharashtra,A,Rural,2,102045,73698,28347,Secondary,Labor,No,2,61.8,Tap,Yes,70916.87,1150293.64,408
HH00249,Gujarat,B,Rural,10,95768,43517,52251,Postgraduate,Teacher,No,4,698.2,Borewell,Yes,1333070.52,1047085.19,628
HH00250,Gujarat,B,Urban,7,68331,31712,36619,Graduate,Doctor,No,0,645.8,Borewell,Yes,168193.42,1362083.88,308
HH00251,Karnataka,B,Urban,9,17781,7874,9907,Postgraduate,Farmer,Yes,2,819.4,Tanker,Yes,896975.45,1267452.32,632
HH00252,Delhi,A,Rural,4,243534,216345,27189,Primary,Farmer,No,0,674.4,Well,Yes,598018.96,420188.91,473
HH00253,Gujarat,C,Urban,3,169883,88350,81533,Postgraduate,Teacher,No,4,364.1,Tap,No,1275051.69,589403.3,658
HH00254,Gujarat,B,Urban,8,72331,77198,-4867,Primary,Teacher,Yes,3,508.5,Tanker,Yes,456800.17,841203.8,492
HH00255,Delhi,B,Urban,4,101949,78192,23757,Secondary,Doctor,Yes,2,498.4,Borewell,Yes,1323863.64,957917.16,426
HH00256,Maharashtra,B,Rural,10,94998,83435,11563,Primary,Business,No,3,738.1,Borewell,No,1475331.64,852320.36,779
HH00257,Gujarat,C,Urban,1,32463,34102,-1639,Secondary,Farmer,No,3,766.3,Tap,No,848887.82,28243.78,322
HH00258,Delhi,B,Urban,6,222212,189671,32541,Primary,Business,Yes,0,349.2,Borewell,Yes,1137326.46,574946.52,588
HH00259,Maharashtra,A,Rural,9,136885,69358,67527,Secondary,Engineer,No,4,458.2,Tanker,No,1997410.57,1317271.03,307
HH00260,Gujarat,B,Urban,1,173127,178581,-5454,Primary,Business,Yes,1,181.5,Tap,Yes,848846.23,269737.65,728
HH00261,Punjab,B,Rural,5,242436,231380,11056,Secondary,Student,Yes,3,243.8,Well,Yes,1734315.84,41704.6,516
HH00262,Karnataka,D,Urban,1,233648,158731,74917,Secondary,Labor,No,1,96.0,Borewell,Yes,1495349.01,419842.58,326
HH00263,Delhi,C,Urban,6,249504,198144,51360,Secondary,Business,No,1,436.0,Borewell,Yes,1640312.03,403549.44,855
HH00264,Delhi,A,Urban,4,225262,108808,116454,Graduate,Labor,Yes,0,596.5,Well,No,1788376.21,1414045.48,592
HH00265,Karnataka,C,Rural,10,235630,217137,18493,Secondary,Farmer,Yes,0,285.2,Tanker,No,1955920.03,1169560.88,531
HH00266,Gujarat,A,Urban,7,14826,9324,5502,Primary,Doctor,No,0,538.0,Well,Yes,1127682.37,1096071.44,504
HH00267,Gujarat,A,Urban,4,61565,38087,23478,Graduate,Student,Yes,2,72.3,Tanker,Yes,1468709.82,1047988.84,882
HH00268,Karnataka,D,Urban,5,151158,104442,46716,Primary,Labor,No,2,134.9,Tap,No,934927.9,1074973.59,409
HH00269,Gujarat,B,Rural,9,43540,44264,-724,Secondary,Farmer,No,1,136.8,Tanker,Yes,1176923.33,551125.39,796
HH00270,Maharashtra,A,Urban,2,33560,27047,6513,Secondary,Business,No,4,113.2,Tanker,No,1638420.7,627596.7,423
HH00271,Delhi,C,Urban,9,246865,190637,56228,Graduate,Engineer,No,4,426.3,Borewell,Yes,1491077.31,843770.25,677
HH00272,Karnataka,C,Urban,8,99710,74237,25473,Secondary,Labor,No,0,414.0,Well,Yes,1424703.17,1032167.28,695
HH00273,Gujarat,A,Urban,8,82475,89455,-6980,Secondary,Business,Yes,4,617.7,Tap,Yes,855534.97,435521.18,656
HH00274,Karnataka,C,Rural,2,29844,32580,-2736,Postgraduate,Farmer,No,0,519.2,Well,No,1870880.89,1393379.63,666
HH00275,Delhi,C,Rural,6,138920,142256,-3336,Primary,Doctor,Yes,3,627.3,Well,Yes,131580.35,1028936.09,889
HH00276,Maharashtra,C,Urban,6,140012,145358,-5346,Primary,Labor,Yes,2,704.6,Tap,No,971851.59,183075.42,739
HH00277,Tamil Nadu,C,Rural,3,142745,75225,67520,Secondary,Labor,No,0,392.4,Borewell,No,-2313.82,822989.64,770
HH00278,Tamil Nadu,D,Urban,10,132450,134776,-2326,Graduate,Labor,Yes,1,778.8,Tap,Yes,138421.57,1083072.25,492
HH00279,Maharashtra,A,Urban,2,36874,31138,5736,Postgraduate,Business,Yes,1,516.3,Tap,Yes,366501.08,1181356.49,435
HH00280,Delhi,B,Rural,5,90380,58732,31648,Secondary,Farmer,No,0,245.9,Well,Yes,1428186.45,1382126.71,663
HH00281,Delhi,C,Urban,9,245722,218914,26808,Postgraduate,Engineer,Yes,0,810.9,Well,No,46137.36,730410.32,336
HH00282,Gujarat,B,Rural,10,222545,96754,125791,Secondary,Doctor,Yes,3,182.3,Tap,No,1637281.09,1464956.09,448
HH00283,Delhi,B,Urban,9,274604,151995,122609,Secondary,Farmer,Yes,1,362.4,Tanker,No,1132638.68,1223597.42,333
HH00284,Maharashtra,C,Urban,3,24305,15125,9180,Primary,Student,Yes,2,861.4,Borewell,No,1846578.11,1389067.84,681
HH00285,Tamil Nadu,B,Rural,3,59370,59381,-11,Graduate,Labor,Yes,3,414.6,Well,Yes,596085.08,1067090.15,776
HH00286,Maharashtra,B,Urban,3,253892,276736,-22844,Secondary,Farmer,Yes,3,311.3,Tap,Yes,91687.78,579417.71,618
HH00287,Karnataka,A,Rural,7,35095,14661,20434,Primary,Engineer,No,4,115.5,Borewell,No,1970404.96,1382436.43,469
HH00288,Gujarat,C,Urban,1,262408,240096,22312,Primary,Labor,No,1,587.4,Borewell,No,1831276.79,1317414.52,387
HH00289,Maharashtra,B,Rural,9,272818,195482,77336,Primary,Engineer,No,4,555.3,Tap,No,1294115.97,693402.73,784
HH00290,Delhi,A,Urban,4,147146,60656,86490,Postgraduate,Farmer,Yes,4,306.8,Tap,No,412814.77,530718.12,537
HH00291,Maharashtra,B,Urban,7,12793,10161,2632,Secondary,Student,Yes,2,717.7,Tanker,No,702105.62,368234.04,463
HH00292,Gujarat,C,Urban,9,226868,155686,71182,Primary,Doctor,Yes,3,300.6,Borewell,No,1073992.7,347596.7,676
HH00293,Punjab,D,Rural,7,233061,119030,114031,Secondary,Student,No,1,365.2,Tap,No,241408.67,1092311.62,363
HH00294,Gujarat,D,Rural,8,236986,212168,24818,Primary,Labor,No,0,488.8,Well,Yes,545768.28,1311585.31,528
HH00295,Punjab,B,Rural,7,146369,137284,9085,Graduate,Teacher,Yes,0,456.9,Well,No,68704.73,1016803.67,336
HH00296,Tamil Nadu,B,Rural,6,126642,84964,41678,Primary,Teacher,Yes,2,227.6,Tanker,No,773054.07,444744.18,704
HH00297,Punjab,D,Rural,7,150692,157644,-6952,Primary,Teacher,Yes,4,544.3,Tap,No,795551.34,780270.04,804
HH00298,Delhi,D,Rural,8,259332,281568,-22236,Postgraduate,Engineer,Yes,0,444.5,Well,Yes,452824.11,398095.33,379
HH00299,Tamil Nadu,A,Urban,8,153724,86979,66745,Secondary,Labor,No,1,583.3,Tap,No,443253.5,642188.17,631
HH00300,Gujarat,B,Rural,7,207402,83061,124341,Primary,Teacher,No,1,363.2,Tap,No,1346384.16,1401016.91,836
HH00301,Gujarat,B,Urban,5,134184,94612,39572,Secondary,Farmer,No,1,185.8,Well,No,1717876.29,234536.41,501
HH00302,Tamil Nadu,B,Urban,7,77523,39179,38344,Graduate,Business,No,2,344.3,Well,Yes,797941.39,1197646.7,486
HH00303,Delhi,B,Rural,3,271682,220483,51199,Secondary,Labor,No,1,445.3,Borewell,No,476188.94,892772.18,756
HH00304,Delhi,C,Rural,7,259365,207509,51856,Graduate,Student,Yes,2,777.9,Tap,Yes,1512147.79,752503.07,824
HH00305,Tamil Nadu,C,Urban,10,35438,26863,8575,Secondary,Engineer,Yes,2,398.8,Borewell,Yes,150757.11,488963.55,799
HH00306,Maharashtra,C,Urban,6,29952,25197,4755,Graduate,Teacher,No,2,408.7,Borewell,Yes,1520170.43,697557.48,543
HH00307,Tamil Nadu,C,Urban,10,87412,62360,25052,Secondary,Engineer,Yes,2,188.2,Tap,No,165759.94,927319.62,888
HH00308,Tamil Nadu,D,Rural,2,151126,135592,15534,Secondary,Student,Yes,0,572.6,Borewell,Yes,915110.43,1421680.92,648
HH00309,Maharashtra,D,Rural,4,5565,4227,1338,Secondary,Engineer,Yes,3,105.3,Tap,No,603067.25,386866.06,324
HH00310,Karnataka,B,Rural,4,232981,170315,62666,Graduate,Doctor,No,3,191.6,Well,Yes,1026479.69,1333946.06,693
HH00311,Delhi,A,Urban,8,153244,74099,79145,Postgraduate,Teacher,No,4,747.0,Tap,Yes,43917.95,435843.32,844
HH00312,Maharashtra,A,Urban,1,211520,153730,57790,Secondary,Business,Yes,1,390.8,Borewell,No,632251.03,49902.47,448
HH00313,Punjab,D,Urban,1,142676,145960,-3284,Secondary,Student,No,1,383.4,Well,No,1917648.51,943926.51,743
HH00314,Gujarat,B,Urban,7,39534,32871,6663,Postgraduate,Labor,No,4,251.7,Well,Yes,1778304.59,43269.17,635
HH00315,Karnataka,C,Rural,7,294188,169235,124953,Graduate,Teacher,Yes,2,360.0,Tap,Yes,339566.26,206503.92,642
HH00316,Punjab,B,Urban,1,268748,230194,38554,Secondary,Farmer,No,0,142.3,Borewell,No,315289.02,1057880.52,634
HH00317,Tamil Nadu,D,Urban,7,198221,145225,52996,Postgraduate,Labor,Yes,4,148.7,Well,Yes,579945.63,734392.87,409
HH00318,Delhi,B,Rural,2,61210,66360,-5150,Primary,Labor,Yes,1,297.1,Tap,Yes,1780176.96,311465.54,434
HH00319,Gujarat,C,Rural,7,110507,82375,28132,Secondary,Student,No,0,281.3,Borewell,Yes,1439474.54,567044.27,488
HH00320,Gujarat,D,Urban,3,298262,275514,22748,Primary,Student,No,3,313.4,Well,Yes,1804858.36,813719.22,853
HH00321,Maharashtra,D,Urban,2,76339,67023,9316,Postgraduate,Farmer,Yes,1,174.6,Tanker,Yes,554092.74,686526.55,757
HH00322,Karnataka,A,Urban,10,227342,215849,11493,Secondary,Student,Yes,3,887.0,Tanker,No,443960.62,144361.17,837
HH00323,Gujarat,A,Rural,8,189020,81713,107307,Primary,Teacher,Yes,3,41.4,Well,No,1996287.57,921513.82,396
HH00324,Delhi,C,Urban,2,43612,27389,16223,Secondary,Engineer,Yes,1,399.0,Borewell,Yes,114316.86,1391443.75,675
HH00325,Delhi,D,Urban,6,206571,210575,-4004,Postgraduate,Teacher,No,0,155.8,Borewell,No,1719879.23,249675.9,551
HH00326,Delhi,B,Urban,1,169470,128973,40497,Secondary,Labor,Yes,0,484.8,Tanker,No,456594.96,1473922.08,433
HH00327,Tamil Nadu,A,Rural,9,51838,36767,15071,Secondary,Engineer,No,4,693.1,Tanker,Yes,1000297.85,269596.59,372
HH00328,Gujarat,C,Rural,3,27681,28012,-331,Graduate,Labor,No,0,270.1,Well,Yes,1907316.74,599852.93,471
HH00329,Maharashtra,B,Urban,3,131762,127607,4155,Graduate,Farmer,No,3,175.5,Well,No,611248.74,984578.27,323
HH00330,Delhi,A,Rural,6,135731,122013,13718,Postgraduate,Student,Yes,2,830.2,Tanker,Yes,759988.35,855929.46,587
HH00331,Delhi,C,Rural,3,15958,9816,6142,Secondary,Teacher,Yes,1,469.9,Borewell,No,855826.99,831225.49,345
HH00332,Tamil Nadu,C,Urban,7,83669,82369,1300,Primary,Teacher,Yes,2,124.0,Well,Yes,1932382.43,581374.21,900
HH00333,Delhi,B,Rural,3,86926,61571,25355,Graduate,Business,Yes,0,360.6,Well,No,1857005.07,1255512.09,571
HH00334,Delhi,D,Rural,3,219606,120324,99282,Graduate,Student,Yes,4,420.8,Tanker,Yes,1803287.43,407776.9,315
HH00335,Tamil Nadu,D,Urban,6,267014,290651,-23637,Secondary,Labor,No,3,558.5,Borewell,Yes,1215194.49,68942.43,702
HH00336,Punjab,D,Urban,7,42591,27306,15285,Postgraduate,Business,No,3,594.1,Borewell,Yes,997103.72,1105525.53,786
HH00337,Punjab,A,Rural,9,197022,211512,-14490,Secondary,Labor,No,4,208.2,Well,Yes,1328237.69,707068.34,827
HH00338,Delhi,A,Urban,5,130751,60499,70252,Postgraduate,Labor,Yes,2,142.0,Borewell,Yes,478603.37,1253289.0,303
HH00339,Gujarat,D,Urban,9,243361,248874,-5513,Graduate,Engineer,No,2,889.7,Tap,Yes,1375271.87,1247288.04,868
HH00340,Delhi,A,Rural,6,38182,39019,-837,Secondary,Teacher,No,1,782.4,Tanker,No,319259.88,894185.77,861
HH00341,Gujarat,C,Rural,7,207638,96093,111545,Postgraduate,Labor,No,0,765.5,Tanker,Yes,261193.85,93598.08,691
HH00342,Tamil Nadu,D,Urban,5,169215,106186,63029,Postgraduate,Teacher,No,4,157.3,Borewell,No,546798.34,1422290.95,707
HH00343,Maharashtra,C,Urban,10,224197,118319,105878,Secondary,Business,No,3,821.3,Well,Yes,1742714.75,935018.87,712
HH00344,Gujarat,D,Rural,4,210983,112335,98648,Postgraduate,Business,No,1,389.7,Borewell,Yes,1784463.8,353075.12,365
HH00345,Tamil Nadu,D,Rural,4,21341,15900,5441,Postgraduate,Business,No,1,514.5,Tanker,No,244255.84,228618.16,763
HH00346,Punjab,C,Rural,1,172686,135409,37277,Graduate,Labor,Yes,0,665.6,Tap,Yes,171006.07,333096.43,730
HH00347,Gujarat,B,Rural,5,207160,195235,11925,Postgraduate,Farmer,Yes,1,824.3,Tanker,No,1749361.29,173255.09,520
HH00348,Karnataka,D,Rural,3,165696,139376,26320,Primary,Business,Yes,4,424.8,Tap,No,113252.98,1042446.0,715
HH00349,Gujarat,D,Urban,5,233882,174834,59048,Primary,Doctor,No,3,584.0,Tap,Yes,1372616.03,400996.12,592
HH00350,Gujarat,D,Rural,7,176491,93983,82508,Primary,Business,No,2,181.3,Well,Yes,144776.68,732741.78,551
HH00351,Gujarat,A,Rural,7,179111,180291,-1180,Graduate,Labor,Yes,2,551.1,Tap,Yes,949195.55,154236.85,565
HH00352,Delhi,B,Urban,7,132596,113670,18926,Graduate,Student,No,4,638.6,Tap,Yes,1870994.98,921249.57,754
HH00353,Tamil Nadu,A,Rural,4,31468,32852,-1384,Postgraduate,Teacher,No,0,488.6,Tap,No,569262.14,151674.92,339
HH00354,Tamil Nadu,B,Urban,6,51596,36480,15116,Graduate,Teacher,Yes,0,671.9,Tanker,No,1425177.67,1207575.11,899
HH00355,Karnataka,A,Rural,3,88338,62033,26305,Graduate,Engineer,Yes,3,231.6,Well,No,994669.73,1496218.41,711
HH00356,Gujarat,C,Urban,5,35010,38281,-3271,Primary,Business,No,0,627.5,Tap,Yes,1517708.67,421661.73,760
HH00357,Punjab,A,Rural,2,173819,153238,20581,Secondary,Doctor,No,1,203.9,Tap,No,998973.69,1203539.72,590
HH00358,Karnataka,D,Rural,8,206297,102138,104159,Secondary,Doctor,No,3,417.0,Borewell,No,35369.28,916872.6,349
HH00359,Delhi,D,Urban,1,71201,57071,14130,Primary,Doctor,No,3,521.7,Borewell,No,1963354.78,465730.36,758
HH00360,Delhi,A,Rural,10,262441,141613,120828,Secondary,Engineer,No,4,118.6,Well,No,1615555.41,813529.44,867
HH00361,Punjab,A,Urban,3,43628,21013,22615,Postgraduate,Farmer,No,2,622.7,Tanker,Yes,909273.79,1453256.34,750
HH00362,Karnataka,C,Rural,1,17775,14636,3139,Primary,Teacher,No,4,572.5,Borewell,Yes,264872.05,1007659.97,872
HH00363,Delhi,B,Urban,7,286181,289044,-2863,Secondary,Doctor,Yes,3,428.3,Well,Yes,1933316.73,90603.59,370
HH00364,Tamil Nadu,B,Rural,5,72397,77754,-5357,Primary,Farmer,Yes,2,790.7,Borewell,Yes,777599.51,379536.35,558
HH00365,Delhi,D,Rural,7,73704,54843,18861,Secondary,Business,Yes,4,642.6,Borewell,Yes,466600.36,24146.13,330
HH00366,Karnataka,A,Urban,8,238937,168270,70667,Secondary,Labor,Yes,0,786.2,Tanker,Yes,1978428.28,1265301.86,369
HH00367,Maharashtra,B,Rural,3,182548,193448,-10900,Postgraduate,Business,No,4,118.5,Well,Yes,871990.72,461465.81,759
HH00368,Tamil Nadu,B,Urban,5,101832,94407,7425,Graduate,Farmer,No,2,554.2,Borewell,Yes,282932.5,1300023.35,599
HH00369,Karnataka,A,Rural,10,295731,182439,113292,Secondary,Doctor,No,2,734.6,Tap,No,1938904.02,1379008.6,539
HH00370,Gujarat,D,Rural,9,97495,85420,12075,Primary,Labor,Yes,4,436.5,Tanker,No,372548.28,592158.79,605
HH00371,Maharashtra,D,Rural,5,32577,26559,6018,Postgraduate,Teacher,Yes,0,544.0,Borewell,Yes,1645214.21,772938.41,713
HH00372,Tamil Nadu,A,Urban,6,77292,40197,37095,Primary,Business,No,3,588.4,Tanker,Yes,1240918.63,160440.11,304
HH00373,Gujarat,A,Urban,6,292175,145644,146531,Graduate,Student,No,4,725.7,Tap,No,811910.2,1119650.74,623
HH00374,Tamil Nadu,B,Urban,4,112079,74773,37306,Graduate,Student,No,4,849.5,Tanker,No,1904343.59,608198.7,766
HH00375,Gujarat,C,Urban,10,20762,17751,3011,Postgraduate,Student,No,2,53.5,Tap,No,619440.7,814736.27,848
HH00376,Maharashtra,A,Rural,4,284805,220980,63825,Primary,Engineer,No,1,870.3,Tanker,Yes,1287654.19,569930.42,752
HH00377,Tamil Nadu,C,Rural,10,226559,167374,59185,Secondary,Business,No,4,615.6,Tap,No,1488848.59,1281737.72,856
HH00378,Gujarat,B,Rural,5,44639,21991,22648,Primary,Farmer,No,3,880.2,Tanker,No,1648029.34,736161.34,846
HH00379,Gujarat,C,Rural,2,117555,107850,9705,Primary,Teacher,Yes,2,491.9,Tanker,Yes,1942314.6,822490.48,372
HH00380,Gujarat,A,Rural,9,245768,124198,121570,Primary,Engineer,No,4,46.7,Well,No,519847.58,673163.88,509
HH00381,Gujarat,C,Urban,8,298462,284301,14161,Secondary,Labor,No,3,276.2,Well,Yes,23711.09,431897.83,483
HH00382,Punjab,B,Rural,3,101460,72519,28941,Postgraduate,Labor,No,3,219.8,Tap,No,332554.91,1098542.62,424
HH00383,Punjab,C,Urban,8,219353,190752,28601,Postgraduate,Farmer,Yes,2,460.3,Borewell,Yes,1592302.12,1235166.67,643
HH00384,Tamil Nadu,C,Urban,6,134975,66833,68142,Secondary,Business,No,0,110.1,Borewell,No,944033.08,192935.45,448
HH00385,Gujarat,C,Rural,3,217984,230249,-12265,Primary,Doctor,Yes,0,883.9,Tanker,Yes,794678.18,188298.11,331
HH00386,Gujarat,D,Urban,7,245111,151664,93447,Primary,Business,No,2,641.9,Well,Yes,1944955.0,1452205.48,781
HH00387,Maharashtra,D,Urban,1,36934,21162,15772,Postgraduate,Student,Yes,2,628.6,Well,No,405687.48,196408.9,484
HH00388,Delhi,D,Rural,8,108863,80741,28122,Secondary,Teacher,Yes,3,685.7,Tanker,No,287216.32,946987.72,844
HH00389,Tamil Nadu,B,Urban,1,209422,209663,-241,Secondary,Business,Yes,2,436.3,Tanker,No,1737965.19,1256968.84,891
HH00390,Delhi,D,Rural,4,229017,213566,15451,Primary,Business,Yes,3,637.0,Tap,Yes,683138.36,81148.81,568
HH00391,Maharashtra,B,Urban,2,281402,242348,39054,Postgraduate,Doctor,No,1,845.7,Borewell,Yes,1550242.33,927396.65,370
HH00392,Gujarat,B,Rural,8,199151,125266,73885,Secondary,Doctor,Yes,3,105.0,Tanker,Yes,929058.36,701523.85,753
HH00393,Maharashtra,A,Urban,4,226559,150476,76083,Primary,Business,No,0,570.3,Borewell,Yes,1260223.78,898803.9,857
HH00394,Karnataka,D,Rural,6,198531,140331,58200,Secondary,Engineer,Yes,1,33.8,Borewell,No,1048157.94,1477796.43,458
HH00395,Punjab,B,Rural,5,122958,130273,-7315,Graduate,Engineer,Yes,1,823.8,Tap,No,339427.04,498896.9,649
HH00396,Tamil Nadu,D,Rural,7,255411,224865,30546,Primary,Student,Yes,2,339.8,Tanker,Yes,717732.42,635759.74,458
HH00397,Maharashtra,A,Urban,10,63332,48441,14891,Secondary,Business,Yes,4,538.5,Borewell,No,162195.62,524032.18,430
HH00398,Karnataka,D,Urban,3,201913,95734,106179,Primary,Teacher,Yes,0,485.2,Tanker,Yes,146330.15,27903.25,625
HH00399,Delhi,C,Urban,4,105247,82083,23164,Postgraduate,Doctor,Yes,4,656.9,Tap,Yes,297287.44,1341605.21,664
HH00400,Tamil Nadu,C,Rural,1,27444,25932,1512,Secondary,Labor,Yes,3,110.3,Well,No,1111603.83,896176.86,502
HH00401,Gujarat,A,Rural,10,241292,105157,136135,Primary,Labor,No,4,170.7,Tap,No,982449.93,800719.58,693
HH00402,Karnataka,D,Urban,5,199719,136933,62786,Primary,Student,Yes,4,119.5,Borewell,No,160849.57,2008.36,556
HH00403,Punjab,C,Rural,1,132895,115397,17498,Primary,Engineer,No,4,62.9,Well,Yes,136424.24,1033366.13,400
HH00404,Gujarat,C,Rural,2,151107,90609,60498,Postgraduate,Teacher,No,3,122.9,Tap,Yes,363025.49,552695.64,575
HH00405,Delhi,D,Rural,4,202390,205667,-3277,Primary,Engineer,No,1,462.7,Well,Yes,1549289.83,76386.93,503
HH00406,Karnataka,B,Urban,10,22356,9939,12417,Secondary,Engineer,No,4,42.2,Borewell,No,321930.95,1399493.59,506
HH00407,Tamil Nadu,D,Rural,3,184704,101825,82879,Secondary,Doctor,No,4,176.4,Tap,Yes,596874.89,686393.22,735
HH00408,Tamil Nadu,B,Urban,9,249122,149584,99538,Primary,Labor,Yes,2,593.6,Well,No,50340.73,1473739.19,476
HH00409,Maharashtra,A,Urban,9,17056,18105,-1049,Secondary,Labor,Yes,3,205.0,Borewell,No,1918723.51,1169617.08,394
HH00410,Punjab,D,Rural,1,33499,34938,-1439,Secondary,Teacher,Yes,2,30.6,Borewell,Yes,1602429.05,1121022.5,380
HH00411,Gujarat,A,Urban,2,48136,41081,7055,Postgraduate,Teacher,Yes,1,102.8,Tap,Yes,23511.33,366353.27,860
